customer_id,tenure_months,monthly_charge,support_tickets,contract_type,age,days_since_last_cancellation_request,churned
C04348,55,66.3,0,month-to-month,20,-1,0
C04349,25,103.42,2,one-year,46,26,1
C04350,44,58.03,2,two-year,33,-1,0
C04351,41,72.69,4,one-year,78,-1,0
C04352,40,33.69,2,month-to-month,39,-1,0
C04353,30,95.4,2,one-year,29,20,1
C04354,35,55.46,3,one-year,23,-1,0
C04355,59,86.01,3,month-to-month,67,-1,0
C04356,69,62.54,2,one-year,21,-1,0
C04357,19,77.23,2,one-year,36,-1,0
C04358,48,78.42,2,month-to-month,52,7,1
C04359,69,55.95,1,two-year,20,10,1
C04360,1,86.84,2,month-to-month,28,22,1
C04361,56,49.82,0,month-to-month,79,-1,0
C04362,36,80.56,0,month-to-month,46,-1,0
C04363,69,57.2,0,month-to-month,36,-1,0
C04364,42,71.99,0,month-to-month,71,-1,0
C04365,60,55.76,1,month-to-month,22,-1,0
C04366,12,66.0,1,one-year,34,10,1
C04367,11,,0,one-year,71,-1,0
C04368,66,69.95,0,month-to-month,64,-1,0
C04369,38,65.88,0,one-year,44,-1,0
C04370,40,54.2,1,one-year,78,10,1
C04371,13,63.9,2,month-to-month,53,11,1
C04372,17,67.68,0,two-year,64,-1,0
C04373,59,52.67,2,month-to-month,79,-1,0
C04374,22,62.42,5,month-to-month,49,0,1
C04375,42,44.89,2,month-to-month,47,-1,0
C04376,23,111.91,1,month-to-month,59,-1,0
C04377,19,86.18,3,month-to-month,22,-1,0
C04378,12,70.46,1,month-to-month,44,20,1
C04379,67,88.44,2,one-year,60,2,1
C04380,67,25.41,1,two-year,41,-1,0
C04381,9,15.0,0,one-year,62,-1,0
C04382,26,57.01,1,one-year,43,-1,0
C04383,41,37.43,2,one-year,30,-1,0
C04384,28,60.27,6,one-year,27,9,1
C04385,52,,0,month-to-month,51,-1,0
C04386,19,83.41,1,month-to-month,29,17,1
C04387,5,42.23,2,month-to-month,40,-1,0
C04388,24,72.99,1,month-to-month,50,-1,0
C04389,43,65.29,0,one-year,21,-1,0
C04390,13,71.95,3,month-to-month,44,-1,0
C04391,58,54.6,3,month-to-month,37,12,1
C04392,1,92.66,1,month-to-month,37,18,1
C04393,5,62.93,1,one-year,74,-1,0
C04394,37,100.48,2,month-to-month,75,-1,0
C04395,37,49.19,1,month-to-month,36,-1,0
C04396,21,79.86,4,month-to-month,72,1,1
C04397,19,63.81,1,month-to-month,31,-1,0
C04398,5,58.45,1,one-year,39,10,1
C04399,48,77.65,1,month-to-month,76,-1,0
C04400,27,59.02,4,month-to-month,24,-1,0
C04401,9,15.0,2,two-year,41,-1,0
C04402,29,15.0,0,month-to-month,67,7,1
C04403,67,90.45,2,one-year,76,-1,0
C04404,19,89.61,1,one-year,76,6,1
C04405,64,102.75,2,month-to-month,72,12,1
C04406,19,64.65,2,month-to-month,77,1,1
C04407,14,39.15,1,month-to-month,47,-1,0
C04408,19,56.61,3,month-to-month,38,-1,0
C04409,23,65.23,0,month-to-month,41,11,1
C04410,9,44.86,2,one-year,25,28,1
C04411,42,97.97,3,month-to-month,26,17,1
C04412,24,109.79,0,month-to-month,78,2,1
C04413,51,74.57,3,one-year,29,-1,0
C04414,35,64.78,0,month-to-month,56,-1,0
C04415,32,39.1,0,one-year,32,-1,0
C04416,34,95.93,0,month-to-month,59,-1,0
C04417,12,66.53,4,one-year,47,21,1
C04418,51,59.22,2,two-year,24,-1,0
C04419,8,74.62,3,month-to-month,41,12,1
C04420,52,,3,two-year,63,-1,0
C04421,71,67.94,0,month-to-month,67,-1,0
C04422,55,36.15,1,month-to-month,35,-1,0
C04423,33,86.74,0,month-to-month,36,-1,0
C04424,23,62.91,1,month-to-month,63,-1,0
C04425,62,88.18,2,two-year,44,-1,0
C04426,19,60.98,2,month-to-month,22,-1,0
C04427,35,62.28,0,month-to-month,25,-1,0
C04428,55,40.75,1,two-year,41,-1,0
C04429,66,80.2,2,month-to-month,34,-1,0
C04430,66,47.48,0,one-year,25,-1,0
C04431,7,,2,month-to-month,66,-1,0
C04432,64,65.02,1,two-year,46,-1,0
C04433,9,67.42,1,month-to-month,61,14,1
C04434,42,30.88,1,one-year,18,-1,0
C04435,67,60.38,2,one-year,42,-1,0
C04436,47,80.9,4,two-year,47,3,1
C04437,68,57.43,1,two-year,53,-1,0
C04438,25,,2,one-year,78,-1,0
C04439,23,68.25,1,month-to-month,46,0,1
C04440,24,62.48,1,month-to-month,48,-1,0
C04441,26,44.39,1,two-year,73,20,1
C04442,49,64.27,0,one-year,42,-1,0
C04443,33,84.88,1,two-year,42,-1,0
C04444,53,43.98,1,one-year,27,-1,0
C04445,30,57.51,6,month-to-month,62,23,1
C04446,22,37.37,1,month-to-month,19,-1,0
C04447,14,83.83,2,month-to-month,31,-1,0
C04448,40,63.15,0,one-year,43,-1,0
C04449,64,48.0,0,month-to-month,44,-1,0
C04450,61,66.85,0,month-to-month,20,-1,0
C04451,18,40.93,1,one-year,50,-1,0
C04452,34,44.33,2,month-to-month,78,-1,0
C04453,51,35.8,5,month-to-month,24,-1,0
C04454,44,43.66,3,month-to-month,48,-1,0
C04455,5,92.15,2,month-to-month,54,-1,0
C04456,42,50.34,3,month-to-month,38,-1,0
C04457,3,74.32,2,one-year,53,4,1
C04458,9,48.27,3,two-year,39,13,1
C04459,47,80.19,2,one-year,27,-1,0
C04460,8,44.48,1,two-year,70,-1,0
C04461,25,65.78,1,month-to-month,79,-1,0
C04462,42,66.06,2,month-to-month,41,10,1
C04463,47,111.56,1,month-to-month,23,28,1
C04464,32,77.61,1,one-year,28,-1,0
C04465,7,53.14,3,month-to-month,73,21,1
C04466,57,78.7,1,two-year,72,5,1
C04467,68,107.76,3,one-year,48,-1,0
C04468,64,32.41,2,two-year,72,-1,0
C04469,54,48.15,2,month-to-month,31,-1,0
C04470,29,60.26,3,one-year,42,-1,0
C04471,63,56.66,0,month-to-month,24,-1,0
C04472,35,58.34,1,month-to-month,51,9,1
C04473,10,38.92,0,one-year,61,-1,0
C04474,61,93.08,1,month-to-month,77,-1,0
C04475,23,36.55,2,two-year,64,-1,0
C04476,67,61.0,1,one-year,59,-1,0
C04477,27,85.92,0,one-year,59,25,1
C04478,62,64.4,2,month-to-month,57,19,1
C04479,39,45.41,2,month-to-month,44,13,1
C04480,34,38.03,2,month-to-month,49,-1,0
C04481,22,60.4,0,one-year,28,5,1
C04482,60,49.86,2,month-to-month,19,-1,0
C04483,5,69.1,2,two-year,66,-1,0
C04484,34,36.97,5,two-year,48,13,1
C04485,27,81.26,1,month-to-month,72,-1,0
C04486,39,67.31,2,one-year,25,-1,0
C04487,19,68.8,1,month-to-month,42,9,1
C04488,48,93.82,0,month-to-month,33,19,1
C04489,28,56.24,0,month-to-month,70,-1,0
C04490,14,50.48,1,two-year,41,-1,0
C04491,14,54.04,3,two-year,57,3,1
C04492,50,61.15,0,month-to-month,23,-1,0
C04493,19,63.18,2,month-to-month,50,-1,0
C04494,22,48.39,2,month-to-month,45,-1,0
C04495,45,24.54,1,month-to-month,55,-1,0
C04496,24,53.78,0,month-to-month,54,-1,0
C04497,28,72.2,0,two-year,24,28,1
C04498,18,67.73,3,two-year,21,18,1
C04499,25,88.99,4,month-to-month,25,-1,0
C04500,50,104.11,1,two-year,31,-1,0
C04501,38,80.19,3,one-year,63,5,1
C04502,71,92.65,0,one-year,34,-1,0
C04503,55,80.34,1,two-year,78,22,1
C04504,2,99.2,2,month-to-month,23,3,1
C04505,27,102.02,0,month-to-month,49,14,1
C04506,21,84.02,3,month-to-month,62,15,1
C04507,42,79.13,1,one-year,21,27,1
C04508,19,60.9,3,month-to-month,49,29,1
C04509,69,64.17,2,month-to-month,22,-1,0
C04510,22,58.24,0,month-to-month,66,6,1
C04511,38,77.43,1,month-to-month,46,-1,0
C04512,9,50.59,3,month-to-month,71,17,1
C04513,65,61.18,1,month-to-month,58,-1,0
C04514,65,17.9,1,two-year,37,-1,0
C04515,57,99.46,0,one-year,27,-1,0
C04516,25,60.59,0,month-to-month,27,-1,0
C04517,5,74.11,1,two-year,20,27,1
C04518,51,94.16,0,two-year,36,-1,0
C04519,31,71.01,1,month-to-month,63,-1,0
C04520,71,93.89,2,one-year,39,-1,0
C04521,50,40.17,0,month-to-month,27,-1,0
C04522,39,112.95,0,month-to-month,22,-1,0
C04523,71,86.74,2,one-year,45,-1,0
C04524,57,69.18,1,month-to-month,31,3,1
C04525,33,93.5,0,month-to-month,63,-1,0
C04526,2,41.63,2,month-to-month,38,28,1
C04527,7,59.23,3,month-to-month,25,14,1
C04528,32,93.89,2,month-to-month,34,-1,0
C04529,40,27.66,0,two-year,45,-1,0
C04530,3,76.21,3,month-to-month,20,21,1
C04531,9,75.64,3,month-to-month,24,-1,0
C04532,51,104.38,1,one-year,77,20,1
C04533,54,33.34,3,month-to-month,39,-1,0
C04534,3,97.19,2,one-year,64,1,1
C04535,37,53.81,0,month-to-month,74,10,1
C04536,6,56.06,0,month-to-month,25,13,1
C04537,52,40.56,3,month-to-month,60,-1,0
C04538,60,43.24,2,month-to-month,69,-1,0
C04539,62,73.07,0,one-year,19,-1,0
C04540,43,42.75,0,one-year,37,-1,0
C04541,45,79.81,6,month-to-month,26,7,1
C04542,66,51.74,1,month-to-month,19,-1,0
C04543,44,,3,two-year,36,-1,0
C04544,32,54.44,2,month-to-month,29,-1,0
C04545,54,71.73,2,month-to-month,73,-1,0
C04546,42,59.45,1,one-year,32,20,1
C04547,60,65.68,1,month-to-month,64,-1,0
C04548,38,78.92,2,two-year,21,8,1
C04549,62,86.65,2,month-to-month,56,-1,0
C04550,4,58.8,1,two-year,61,13,1
C04551,3,44.12,2,month-to-month,27,12,1
C04552,8,66.52,3,month-to-month,44,13,1
C04553,40,74.41,3,month-to-month,75,-1,0
C04554,51,35.79,3,two-year,56,-1,0
C04555,16,47.19,0,month-to-month,68,-1,0
C04556,12,50.62,2,month-to-month,44,-1,0
C04557,62,60.84,1,two-year,32,17,1
C04558,54,49.78,0,month-to-month,47,-1,0
C04559,47,79.14,1,month-to-month,43,1,1
C04560,35,32.9,2,month-to-month,78,13,1
C04561,30,33.41,1,two-year,44,-1,0
C04562,2,58.32,2,month-to-month,56,14,1
C04563,14,,0,month-to-month,54,-1,0
C04564,64,35.91,1,two-year,41,-1,0
C04565,25,52.87,2,one-year,41,19,1
C04566,51,56.98,0,month-to-month,70,6,1
C04567,50,57.13,1,one-year,31,-1,0
C04568,22,68.04,2,month-to-month,43,25,1
C04569,15,51.77,0,month-to-month,59,-1,0
C04570,50,94.56,0,month-to-month,21,-1,0
C04571,7,74.76,3,one-year,60,8,1
C04572,36,48.86,0,one-year,69,-1,0
C04573,64,66.89,2,month-to-month,45,-1,0
C04574,51,67.48,0,month-to-month,54,-1,0
C04575,55,89.29,0,month-to-month,48,-1,0
C04576,6,52.99,1,one-year,59,9,1
C04577,15,80.35,1,one-year,21,-1,0
C04578,20,65.84,1,one-year,56,-1,0
C04579,21,94.83,1,two-year,46,-1,0
C04580,14,90.82,0,two-year,20,-1,0
C04581,70,68.94,1,two-year,67,-1,0
C04582,12,59.75,1,one-year,27,-1,0
C04583,51,75.13,3,month-to-month,54,-1,0
C04584,42,61.39,1,one-year,70,-1,0
C04585,44,,3,month-to-month,75,-1,0
C04586,16,66.57,3,month-to-month,56,21,1
C04587,22,56.89,5,month-to-month,62,28,1
C04588,44,55.81,0,month-to-month,54,-1,0
C04589,22,40.74,2,one-year,66,-1,0
C04590,50,76.13,5,month-to-month,78,7,1
C04591,3,48.6,2,month-to-month,46,21,1
C04592,6,86.96,1,two-year,43,-1,0
C04593,52,,3,one-year,28,2,1
C04594,44,67.54,4,month-to-month,78,-1,0
C04595,4,88.0,2,month-to-month,74,-1,0
C04596,64,21.96,1,month-to-month,61,-1,0
C04597,1,105.37,1,two-year,58,-1,0
C04598,68,56.49,2,month-to-month,30,28,1
C04599,52,67.82,5,two-year,74,-1,0
C04600,71,76.43,3,month-to-month,21,-1,0
C04601,68,,3,one-year,56,-1,0
C04602,23,70.48,2,month-to-month,33,10,1
C04603,54,84.95,2,month-to-month,46,-1,0
C04604,15,,2,month-to-month,23,25,1
C04605,34,100.22,0,month-to-month,26,19,1
C04606,18,75.45,3,two-year,41,18,1
C04607,35,104.29,2,one-year,42,-1,0
C04608,62,83.02,5,month-to-month,72,-1,0
C04609,31,28.88,1,one-year,55,-1,0
C04610,7,117.22,1,month-to-month,19,1,1
C04611,24,53.51,1,two-year,75,-1,0
C04612,56,94.91,0,month-to-month,55,4,1
C04613,38,65.54,2,month-to-month,69,-1,0
C04614,40,86.22,5,month-to-month,75,-1,0
C04615,31,51.23,1,month-to-month,49,-1,0
C04616,21,77.51,2,two-year,29,-1,0
C04617,43,59.94,4,month-to-month,45,-1,0
C04618,45,96.58,0,month-to-month,60,-1,0
C04619,64,73.77,2,two-year,20,-1,0
C04620,44,83.72,1,month-to-month,76,-1,0
C04621,71,21.72,1,month-to-month,39,-1,0
C04622,59,63.29,0,one-year,58,-1,0
C04623,6,73.21,0,month-to-month,78,3,1
C04624,28,69.47,1,two-year,71,-1,0
C04625,28,84.22,1,one-year,63,24,1
C04626,1,57.68,2,month-to-month,36,24,1
C04627,13,65.98,1,month-to-month,50,-1,0
C04628,55,88.62,4,month-to-month,49,-1,0
C04629,26,19.43,0,month-to-month,71,-1,0
C04630,11,76.79,0,one-year,20,29,1
C04631,21,58.32,1,one-year,19,-1,0
C04632,20,46.75,0,month-to-month,25,-1,0
C04633,13,71.73,0,one-year,77,-1,0
C04634,8,89.55,0,month-to-month,51,-1,0
C04635,55,85.78,1,two-year,61,3,1
C04636,59,62.3,2,month-to-month,23,-1,0
C04637,36,,1,two-year,18,24,1
C04638,44,82.36,1,month-to-month,58,-1,0
C04639,66,63.25,2,month-to-month,61,18,1
C04640,60,51.14,0,month-to-month,44,-1,0
C04641,3,52.3,0,two-year,23,-1,0
C04642,68,81.76,2,two-year,48,13,1
C04643,5,64.16,0,one-year,57,-1,0
C04644,2,44.08,1,month-to-month,31,-1,0
C04645,29,31.3,1,one-year,36,-1,0
C04646,53,,6,month-to-month,64,-1,0
C04647,6,54.06,0,one-year,31,10,1
C04648,21,71.61,0,month-to-month,24,20,1
C04649,19,89.79,2,two-year,56,23,1
C04650,29,38.82,3,one-year,19,1,1
C04651,71,64.1,0,month-to-month,44,-1,0
C04652,24,61.59,1,one-year,53,-1,0
C04653,15,72.59,1,month-to-month,22,15,1
C04654,9,89.78,1,month-to-month,58,9,1
C04655,15,,1,month-to-month,68,13,1
C04656,10,76.4,1,month-to-month,78,18,1
C04657,41,85.63,1,month-to-month,34,-1,0
C04658,30,61.27,0,one-year,38,-1,0
C04659,36,62.25,4,one-year,56,-1,0
C04660,60,73.37,1,month-to-month,55,-1,0
C04661,42,71.9,5,two-year,55,-1,0
C04662,12,76.65,2,two-year,37,12,1
C04663,27,76.23,2,month-to-month,21,14,1
C04664,23,45.36,2,month-to-month,19,-1,0
C04665,59,84.81,0,two-year,79,-1,0
C04666,22,88.34,1,month-to-month,43,-1,0
C04667,10,68.72,1,month-to-month,45,-1,0
C04668,53,35.12,1,two-year,56,-1,0
C04669,31,62.71,5,one-year,30,-1,0
C04670,7,68.89,0,two-year,41,-1,0
C04671,49,42.11,1,two-year,45,27,1
C04672,15,57.8,5,month-to-month,23,9,1
C04673,62,36.81,2,one-year,55,-1,0
C04674,60,77.15,3,two-year,30,-1,0
C04675,27,,0,month-to-month,18,-1,0
C04676,40,32.08,3,month-to-month,56,-1,0
C04677,41,72.03,3,month-to-month,36,-1,0
C04678,47,63.87,1,one-year,62,-1,0
C04679,5,75.33,0,one-year,51,2,1
C04680,24,57.17,1,two-year,19,-1,0
C04681,13,48.97,2,month-to-month,61,10,1
C04682,50,49.58,0,one-year,20,-1,0
C04683,5,54.24,3,month-to-month,37,-1,0
C04684,37,65.38,3,two-year,60,-1,0
C04685,52,67.96,1,one-year,43,12,1
C04686,68,61.19,3,one-year,41,-1,0
C04687,21,56.53,2,month-to-month,31,-1,0
C04688,1,57.97,2,month-to-month,45,27,1
C04689,52,115.15,3,month-to-month,36,8,1
C04690,1,49.59,3,two-year,76,13,1
C04691,5,53.84,2,month-to-month,60,14,1
C04692,71,130.88,3,two-year,74,7,1
C04693,62,73.42,0,month-to-month,38,-1,0
C04694,51,37.4,4,month-to-month,76,-1,0
C04695,60,81.85,0,month-to-month,35,-1,0
C04696,6,46.8,0,month-to-month,37,-1,0
C04697,7,83.18,0,month-to-month,36,-1,0
C04698,22,60.78,1,month-to-month,54,-1,0
C04699,2,56.2,0,month-to-month,55,4,1
C04700,64,97.18,1,one-year,22,-1,0
C04701,4,76.33,3,month-to-month,52,-1,0
C04702,39,84.46,0,one-year,77,-1,0
C04703,61,73.7,1,one-year,43,-1,0
C04704,53,56.11,2,month-to-month,61,8,1
C04705,17,77.23,2,month-to-month,57,19,1
C04706,34,89.18,0,month-to-month,78,18,1
C04707,39,67.69,2,month-to-month,57,-1,0
C04708,55,101.03,0,month-to-month,47,-1,0
C04709,31,82.01,3,one-year,18,12,1
C04710,21,69.24,1,month-to-month,67,25,1
C04711,57,70.03,2,two-year,39,-1,0
C04712,63,67.74,1,one-year,75,-1,0
C04713,35,39.98,2,month-to-month,33,-1,0
C04714,2,63.2,2,one-year,45,25,1
C04715,36,69.42,4,month-to-month,69,-1,0
C04716,64,56.68,1,month-to-month,27,19,1
C04717,71,71.75,3,two-year,35,-1,0
C04718,29,65.43,2,month-to-month,67,-1,0
C04719,11,80.47,0,month-to-month,37,18,1
C04720,41,78.26,1,two-year,77,-1,0
C04721,59,68.34,2,two-year,51,-1,0
C04722,68,37.66,4,month-to-month,69,0,1
C04723,4,,1,one-year,51,21,1
C04724,21,62.16,1,one-year,20,18,1
C04725,34,63.38,1,one-year,68,-1,0
C04726,7,58.15,1,month-to-month,44,18,1
C04727,63,55.23,1,two-year,42,7,1
C04728,8,95.88,0,month-to-month,63,-1,0
C04729,48,92.72,2,month-to-month,35,-1,0
C04730,66,73.89,1,month-to-month,44,-1,0
C04731,49,62.85,3,month-to-month,55,-1,0
C04732,55,77.38,3,month-to-month,54,-1,0
C04733,19,,5,month-to-month,63,12,1
C04734,59,61.2,1,month-to-month,23,-1,0
C04735,30,71.76,1,two-year,79,-1,0
C04736,5,56.18,3,month-to-month,55,28,1
C04737,27,70.05,3,month-to-month,56,-1,0
C04738,25,69.08,0,two-year,72,19,1
C04739,38,77.06,1,month-to-month,48,-1,0
C04740,19,52.62,1,one-year,19,7,1
C04741,33,79.2,0,month-to-month,26,9,1
C04742,31,46.87,1,one-year,76,-1,0
C04743,24,53.55,2,month-to-month,79,-1,0
C04744,50,54.42,0,month-to-month,23,-1,0
C04745,22,43.56,1,one-year,60,-1,0
C04746,55,85.31,1,month-to-month,58,-1,0
C04747,18,45.62,2,month-to-month,28,17,1
C04748,62,51.02,7,month-to-month,66,20,1
C04749,26,90.11,2,one-year,46,-1,0
C04750,3,53.59,1,month-to-month,32,-1,0
C04751,11,61.24,1,one-year,52,20,1
C04752,58,44.76,1,one-year,74,-1,0
C04753,62,81.66,1,month-to-month,31,-1,0
C04754,16,81.93,1,two-year,56,-1,0
C04755,43,79.78,1,two-year,63,-1,0
C04756,41,75.75,2,month-to-month,56,-1,0
C04757,10,,2,month-to-month,58,-1,0
C04758,33,54.51,1,month-to-month,62,-1,0
C04759,50,48.7,1,two-year,32,11,1
C04760,69,90.8,3,month-to-month,24,-1,0
C04761,61,80.3,3,month-to-month,79,22,1
C04762,7,51.13,0,two-year,37,10,1
C04763,17,65.8,0,one-year,76,-1,0
C04764,32,59.0,2,month-to-month,34,-1,0
C04765,11,42.44,1,one-year,34,-1,0
C04766,41,68.55,2,one-year,19,-1,0
C04767,1,56.69,4,month-to-month,45,16,1
C04768,9,45.95,0,month-to-month,76,6,1
C04769,4,35.42,0,one-year,73,22,1
C04770,21,33.72,2,month-to-month,36,-1,0
C04771,55,57.57,4,two-year,43,-1,0
C04772,13,63.3,4,month-to-month,59,-1,0
C04773,71,47.49,1,one-year,77,-1,0
C04774,20,78.01,1,one-year,55,29,1
C04775,4,63.69,0,month-to-month,30,-1,0
C04776,24,76.54,0,month-to-month,40,-1,0
C04777,54,61.34,2,two-year,62,1,1
C04778,8,49.26,1,one-year,19,-1,0
C04779,6,67.28,1,month-to-month,55,-1,0
C04780,61,,3,month-to-month,65,-1,0
C04781,43,75.79,1,month-to-month,39,-1,0
C04782,25,46.26,1,month-to-month,51,-1,0
C04783,54,83.36,2,month-to-month,62,3,1
C04784,60,58.23,1,one-year,54,-1,0
C04785,26,86.25,2,month-to-month,19,8,1
C04786,40,42.55,1,one-year,54,6,1
C04787,1,51.44,0,two-year,32,18,1
C04788,22,72.62,2,two-year,63,9,1
C04789,43,88.41,1,two-year,34,17,1
C04790,14,98.33,3,month-to-month,78,-1,0
C04791,71,65.83,0,month-to-month,25,-1,0
C04792,69,101.75,2,month-to-month,73,29,1
C04793,19,59.21,1,month-to-month,20,18,1
C04794,29,86.98,1,two-year,60,8,1
C04795,14,46.16,0,one-year,39,-1,0
C04796,36,73.4,3,one-year,30,-1,0
C04797,9,18.17,2,month-to-month,31,13,1
C04798,28,42.57,1,month-to-month,20,10,1
C04799,40,74.33,0,two-year,26,-1,0
C04800,44,38.75,1,month-to-month,42,7,1
C04801,43,73.54,2,month-to-month,27,-1,0
C04802,16,83.13,2,one-year,78,2,1
C04803,57,54.97,3,one-year,69,4,1
C04804,50,45.62,0,month-to-month,47,17,1
C04805,54,55.52,1,month-to-month,23,-1,0
C04806,34,45.68,0,one-year,79,5,1
C04807,64,62.98,1,two-year,62,-1,0
C04808,28,67.04,3,month-to-month,29,10,1
C04809,58,58.88,2,one-year,21,2,1
C04810,15,98.49,1,month-to-month,56,26,1
C04811,18,50.61,1,one-year,20,-1,0
C04812,38,92.83,0,one-year,56,-1,0
C04813,40,44.18,2,two-year,45,-1,0
C04814,53,66.46,2,one-year,72,-1,0
C04815,22,88.66,3,month-to-month,41,12,1
C04816,62,87.63,1,month-to-month,45,-1,0
C04817,24,56.59,1,two-year,51,-1,0
C04818,38,76.1,0,month-to-month,78,-1,0
C04819,67,73.42,1,one-year,61,-1,0
C04820,39,54.2,2,month-to-month,59,-1,0
C04821,49,77.32,1,month-to-month,37,-1,0
C04822,65,,1,one-year,47,-1,0
C04823,70,74.43,3,month-to-month,30,7,1
C04824,36,76.33,1,two-year,42,4,1
C04825,30,78.44,3,month-to-month,68,17,1
C04826,14,35.78,3,month-to-month,24,17,1
C04827,39,74.2,2,month-to-month,28,14,1
C04828,66,44.66,0,month-to-month,54,-1,0
C04829,35,53.2,0,one-year,67,-1,0
C04830,25,108.24,2,month-to-month,78,-1,0
C04831,8,59.93,0,month-to-month,54,4,1
C04832,28,50.2,1,two-year,58,8,1
C04833,17,88.05,0,month-to-month,35,-1,0
C04834,70,46.05,0,month-to-month,43,10,1
C04835,38,56.05,2,two-year,37,-1,0
C04836,10,89.98,1,one-year,24,-1,0
C04837,5,65.86,1,month-to-month,40,-1,0
C04838,61,33.77,3,two-year,31,-1,0
C04839,67,75.88,2,month-to-month,54,-1,0
C04840,55,57.07,1,month-to-month,64,-1,0
C04841,9,95.8,1,month-to-month,78,17,1
C04842,7,52.88,1,two-year,72,25,1
C04843,15,86.02,2,month-to-month,37,15,1
C04844,54,100.51,1,two-year,76,-1,0
C04845,55,,1,month-to-month,76,-1,0
C04846,60,61.14,1,month-to-month,49,-1,0
C04847,7,72.77,1,two-year,30,18,1
C04848,11,47.85,2,two-year,66,-1,0
C04849,64,,1,month-to-month,25,3,1
C04850,66,60.5,1,month-to-month,40,-1,0
C04851,52,60.1,3,one-year,50,25,1
C04852,8,65.98,0,month-to-month,71,-1,0
C04853,5,66.43,2,month-to-month,78,-1,0
C04854,4,68.28,1,month-to-month,68,-1,0
C04855,50,53.02,2,two-year,48,-1,0
C04856,61,53.9,2,month-to-month,23,-1,0
C04857,45,62.63,4,month-to-month,67,-1,0
C04858,19,64.1,1,month-to-month,71,-1,0
C04859,54,56.22,4,month-to-month,47,27,1
C04860,5,71.48,4,month-to-month,52,-1,0
C04861,59,28.7,3,month-to-month,70,-1,0
C04862,64,50.39,0,one-year,26,-1,0
C04863,52,59.4,3,month-to-month,68,-1,0
C04864,63,47.88,0,month-to-month,49,-1,0
C04865,42,97.58,4,two-year,60,-1,0
C04866,34,65.38,1,month-to-month,29,-1,0
C04867,23,68.54,2,month-to-month,56,0,1
C04868,66,55.34,2,month-to-month,34,-1,0
C04869,50,64.68,0,one-year,50,20,1
C04870,14,40.69,3,one-year,50,6,1
C04871,68,61.6,1,one-year,77,-1,0
C04872,5,46.26,1,one-year,59,-1,0
C04873,42,59.45,1,month-to-month,52,-1,0
C04874,14,15.0,0,two-year,42,-1,0
C04875,48,42.44,1,month-to-month,38,-1,0
C04876,30,94.28,1,month-to-month,58,-1,0
C04877,32,81.61,3,month-to-month,72,-1,0
C04878,48,91.38,3,month-to-month,53,-1,0
C04879,54,92.75,0,month-to-month,58,-1,0
C04880,27,78.46,1,month-to-month,38,0,1
C04881,71,55.94,2,one-year,52,16,1
C04882,36,44.25,3,one-year,53,16,1
C04883,12,87.93,2,one-year,60,9,1
C04884,1,66.29,1,month-to-month,37,16,1
C04885,15,114.88,1,month-to-month,39,21,1
C04886,50,57.7,1,two-year,40,8,1
C04887,39,104.46,1,month-to-month,44,-1,0
C04888,24,61.86,1,month-to-month,36,-1,0
C04889,35,91.72,3,month-to-month,30,1,1
C04890,60,98.93,2,month-to-month,49,-1,0
C04891,41,44.54,4,month-to-month,71,19,1
C04892,5,55.3,0,one-year,19,-1,0
C04893,4,44.34,3,two-year,59,29,1
C04894,35,40.4,1,two-year,68,25,1
C04895,29,78.34,2,month-to-month,69,-1,0
C04896,61,61.07,1,month-to-month,70,-1,0
C04897,42,66.05,2,one-year,37,-1,0
C04898,54,76.12,3,month-to-month,24,-1,0
C04899,42,27.85,4,month-to-month,79,-1,0
C04900,25,90.74,0,one-year,61,-1,0
C04901,47,58.02,0,month-to-month,40,-1,0
C04902,45,75.65,2,month-to-month,70,-1,0
C04903,52,77.41,2,month-to-month,39,-1,0
C04904,14,92.42,2,one-year,64,17,1
C04905,46,62.9,1,month-to-month,77,-1,0
C04906,21,22.53,4,month-to-month,65,14,1
C04907,57,66.14,2,month-to-month,58,-1,0
C04908,57,69.01,2,two-year,29,-1,0
C04909,45,44.31,2,two-year,75,-1,0
C04910,68,67.95,2,two-year,44,-1,0
C04911,39,57.78,2,two-year,56,0,1
C04912,2,38.14,1,month-to-month,55,-1,0
C04913,44,78.43,1,month-to-month,33,3,1
C04914,56,53.73,4,month-to-month,55,-1,0
C04915,8,56.87,0,month-to-month,42,10,1
C04916,8,55.75,2,one-year,39,7,1
C04917,20,89.71,1,month-to-month,71,14,1
C04918,60,64.18,2,two-year,62,-1,0
C04919,38,66.58,1,month-to-month,48,-1,0
C04920,70,56.19,2,one-year,19,-1,0
C04921,62,74.26,1,two-year,61,-1,0
C04922,40,91.99,1,month-to-month,63,-1,0
C04923,49,77.96,2,one-year,28,24,1
C04924,24,78.74,2,one-year,64,16,1
C04925,7,77.12,0,one-year,42,-1,0
C04926,29,37.4,2,two-year,63,21,1
C04927,43,47.48,0,month-to-month,70,-1,0
C04928,13,60.9,1,month-to-month,61,23,1
C04929,16,50.48,0,two-year,76,22,1
C04930,2,43.71,2,one-year,22,5,1
C04931,53,27.56,2,one-year,38,-1,0
C04932,64,38.07,1,month-to-month,21,21,1
C04933,59,59.87,2,month-to-month,28,-1,0
C04934,27,63.61,1,month-to-month,41,17,1
C04935,43,49.14,1,two-year,19,-1,0
C04936,69,66.58,1,month-to-month,42,-1,0
